Country,Year,GDPWorld
Thailand,1/01/2008 0:00,0.77
Thailand,1/01/2009 0:00,0.757
Thailand,1/01/2010 0:00,0.777
Thailand,1/01/2011 0:00,0.75
Timor-Leste,1/01/2002 0:00,0.006
Timor-Leste,1/01/2003 0:00,0.006
Timor-Leste,1/01/2004 0:00,0.012
Timor-Leste,1/01/2005 0:00,0.019
Timor-Leste,1/01/2006 0:00,0.017
Timor-Leste,1/01/2007 0:00,0.019
Timor-Leste,1/01/2008 0:00,0.021
Timor-Leste,1/01/2009 0:00,0.024
Timor-Leste,1/01/2010 0:00,0.025
Timor-Leste,1/01/2011 0:00,0.027
Togo,1/01/1990 0:00,0.012
Togo,1/01/1991 0:00,0.011
Togo,1/01/1992 0:00,0.01
Togo,1/01/1993 0:00,0.008
Togo,1/01/1994 0:00,0.009
Togo,1/01/1995 0:00,0.009
Togo,1/01/1996 0:00,0.01
Togo,1/01/1997 0:00,0.01
Togo,1/01/1998 0:00,0.009
Togo,1/01/1999 0:00,0.009
Togo,1/01/2000 0:00,0.009
Togo,1/01/2001 0:00,0.008
Togo,1/01/2002 0:00,0.008
Togo,1/01/2003 0:00,0.008
Togo,1/01/2004 0:00,0.008
Togo,1/01/2005 0:00,0.008
Togo,1/01/2006 0:00,0.008
Togo,1/01/2007 0:00,0.008
Togo,1/01/2008 0:00,0.008
Togo,1/01/2009 0:00,0.008
Togo,1/01/2010 0:00,0.008
Togo,1/01/2011 0:00,0.008
Tonga,1/01/1990 0:00,0.002
Tonga,1/01/1991 0:00,0.002
Tonga,1/01/1992 0:00,0.001
Tonga,1/01/1993 0:00,0.001
Tonga,1/01/1994 0:00,0.001
Tonga,1/01/1995 0:00,0.001
Tonga,1/01/1996 0:00,0.001
Tonga,1/01/1997 0:00,0.001
Tonga,1/01/1998 0:00,0.001
Tonga,1/01/1999 0:00,0.001
Tonga,1/01/2000 0:00,0.001
Tonga,1/01/2001 0:00,0.001
Tonga,1/01/2002 0:00,0.001
Tonga,1/01/2003 0:00,0.001
Tonga,1/01/2004 0:00,0.001
Tonga,1/01/2005 0:00,0.001
Tonga,1/01/2006 0:00,0.001
Tonga,1/01/2007 0:00,0.001
Tonga,1/01/2008 0:00,0.001
Tonga,1/01/2009 0:00,0.001
Tonga,1/01/2010 0:00,0.001
Tonga,1/01/2011 0:00,0.001
Trinidad and Tobago,1/01/1990 0:00,0.029
Trinidad and Tobago,1/01/1991 0:00,0.029
Trinidad and Tobago,1/01/1992 0:00,0.026
Trinidad and Tobago,1/01/1993 0:00,0.025
Trinidad and Tobago,1/01/1994 0:00,0.025
Trinidad and Tobago,1/01/1995 0:00,0.025
Trinidad and Tobago,1/01/1996 0:00,0.026
Trinidad and Tobago,1/01/1997 0:00,0.027
Trinidad and Tobago,1/01/1998 0:00,0.028
Trinidad and Tobago,1/01/1999 0:00,0.03
Trinidad and Tobago,1/01/2000 0:00,0.03
Trinidad and Tobago,1/01/2001 0:00,0.031
Trinidad and Tobago,1/01/2002 0:00,0.033
Trinidad and Tobago,1/01/2003 0:00,0.036
Trinidad and Tobago,1/01/2004 0:00,0.037
Trinidad and Tobago,1/01/2005 0:00,0.035
Trinidad and Tobago,1/01/2006 0:00,0.038
Trinidad and Tobago,1/01/2007 0:00,0.037
Trinidad and Tobago,1/01/2008 0:00,0.038
Trinidad and Tobago,1/01/2009 0:00,0.036
Trinidad and Tobago,1/01/2010 0:00,0.035
Trinidad and Tobago,1/01/2011 0:00,0.033
Tunisia,1/01/1990 0:00,0.109
Tunisia,1/01/1991 0:00,0.111
Tunisia,1/01/1992 0:00,0.109
Tunisia,1/01/1993 0:00,0.109
Tunisia,1/01/1994 0:00,0.109
Tunisia,1/01/1995 0:00,0.108
Tunisia,1/01/1996 0:00,0.112
Tunisia,1/01/1997 0:00,0.113
Tunisia,1/01/1998 0:00,0.116
Tunisia,1/01/1999 0:00,0.118
Tunisia,1/01/2000 0:00,0.118
Tunisia,1/01/2001 0:00,0.121
Tunisia,1/01/2002 0:00,0.12
Tunisia,1/01/2003 0:00,0.121
Tunisia,1/01/2004 0:00,0.124
Tunisia,1/01/2005 0:00,0.125
Tunisia,1/01/2006 0:00,0.126
Tunisia,1/01/2007 0:00,0.127
Tunisia,1/01/2008 0:00,0.129
Tunisia,1/01/2009 0:00,0.134
Tunisia,1/01/2010 0:00,0.131
Tunisia,1/01/2011 0:00,0.124
Turkey,1/01/1990 0:00,1.229
Turkey,1/01/1991 0:00,1.215
Turkey,1/01/1992 0:00,1.173
Turkey,1/01/1993 0:00,1.242
Turkey,1/01/1994 0:00,1.138
Turkey,1/01/1995 0:00,1.176
Turkey,1/01/1996 0:00,1.214
Turkey,1/01/1997 0:00,1.253
Turkey,1/01/1998 0:00,1.259
Turkey,1/01/1999 0:00,1.175
Turkey,1/01/2000 0:00,1.198
Turkey,1/01/2001 0:00,1.105
Turkey,1/01/2002 0:00,1.142
Turkey,1/01/2003 0:00,1.158
Turkey,1/01/2004 0:00,1.232
Turkey,1/01/2005 0:00,1.296
Turkey,1/01/2006 0:00,1.318
Turkey,1/01/2007 0:00,1.311
Turkey,1/01/2008 0:00,1.287
Turkey,1/01/2009 0:00,1.233
Turkey,1/01/2010 0:00,1.281
Turkey,1/01/2011 0:00,1.344
Turkmenistan,1/01/1992 0:00,0.032
Turkmenistan,1/01/1993 0:00,0.028
Turkmenistan,1/01/1994 0:00,0.023
Turkmenistan,1/01/1995 0:00,0.02
Turkmenistan,1/01/1996 0:00,0.018
Turkmenistan,1/01/1997 0:00,0.016
Turkmenistan,1/01/1998 0:00,0.016
Turkmenistan,1/01/1999 0:00,0.018
Turkmenistan,1/01/2000 0:00,0.021
Turkmenistan,1/01/2001 0:00,0.024
Turkmenistan,1/01/2002 0:00,0.027
Turkmenistan,1/01/2003 0:00,0.031
Turkmenistan,1/01/2004 0:00,0.034
Turkmenistan,1/01/2005 0:00,0.035
Turkmenistan,1/01/2006 0:00,0.037
Turkmenistan,1/01/2007 0:00,0.039
Turkmenistan,1/01/2008 0:00,0.044
Turkmenistan,1/01/2009 0:00,0.047
Turkmenistan,1/01/2010 0:00,0.049
Turkmenistan,1/01/2011 0:00,0.054
Uganda,1/01/1990 0:00,0.035
Uganda,1/01/1991 0:00,0.035
Uganda,1/01/1992 0:00,0.032
Uganda,1/01/1993 0:00,0.034
Uganda,1/01/1994 0:00,0.035
Uganda,1/01/1995 0:00,0.038
Uganda,1/01/1996 0:00,0.04
Uganda,1/01/1997 0:00,0.041
Uganda,1/01/1998 0:00,0.041
Uganda,1/01/1999 0:00,0.043
Uganda,1/01/2000 0:00,0.043
Uganda,1/01/2001 0:00,0.046
Uganda,1/01/2002 0:00,0.048
Uganda,1/01/2003 0:00,0.049
Uganda,1/01/2004 0:00,0.048
Uganda,1/01/2005 0:00,0.05
Uganda,1/01/2006 0:00,0.051
Uganda,1/01/2007 0:00,0.052
Uganda,1/01/2008 0:00,0.056
Uganda,1/01/2009 0:00,0.059
Uganda,1/01/2010 0:00,0.06
Uganda,1/01/2011 0:00,0.061
Ukraine,1/01/1992 0:00,0.947
Ukraine,1/01/1993 0:00,0.791
Ukraine,1/01/1994 0:00,0.592
Ukraine,1/01/1995 0:00,0.501
Ukraine,1/01/1996 0:00,0.436
Ukraine,1/01/1997 0:00,0.405
Ukraine,1/01/1998 0:00,0.388
Ukraine,1/01/1999 0:00,0.374
Ukraine,1/01/2000 0:00,0.378
Ukraine,1/01/2001 0:00,0.404
Ukraine,1/01/2002 0:00,0.414
Ukraine,1/01/2003 0:00,0.436
Ukraine,1/01/2004 0:00,0.466
Ukraine,1/01/2005 0:00,0.456
Ukraine,1/01/2006 0:00,0.466
Ukraine,1/01/2007 0:00,0.477
Ukraine,1/01/2008 0:00,0.475
Ukraine,1/01/2009 0:00,0.408
Ukraine,1/01/2010 0:00,0.404
Ukraine,1/01/2011 0:00,0.41
United Arab Emirates,1/01/1990 0:00,0.259
United Arab Emirates,1/01/1991 0:00,0.259
United Arab Emirates,1/01/1992 0:00,0.243
United Arab Emirates,1/01/1993 0:00,0.238
United Arab Emirates,1/01/1994 0:00,0.248
United Arab Emirates,1/01/1995 0:00,0.255
United Arab Emirates,1/01/1996 0:00,0.259
United Arab Emirates,1/01/1997 0:00,0.27
United Arab Emirates,1/01/1998 0:00,0.265
United Arab Emirates,1/01/1999 0:00,0.266
United Arab Emirates,1/01/2000 0:00,0.285
United Arab Emirates,1/01/2001 0:00,0.284
United Arab Emirates,1/01/2002 0:00,0.283
United Arab Emirates,1/01/2003 0:00,0.297
United Arab Emirates,1/01/2004 0:00,0.31
United Arab Emirates,1/01/2005 0:00,0.317
United Arab Emirates,1/01/2006 0:00,0.331
United Arab Emirates,1/01/2007 0:00,0.325
United Arab Emirates,1/01/2008 0:00,0.327
United Arab Emirates,1/01/2009 0:00,0.313
United Arab Emirates,1/01/2010 0:00,0.303
United Arab Emirates,1/01/2011 0:00,0.303
United Kingdom,1/01/1990 0:00,3.844
United Kingdom,1/01/1991 0:00,3.719
United Kingdom,1/01/1992 0:00,3.431
United Kingdom,1/01/1993 0:00,3.478
United Kingdom,1/01/1994 0:00,3.538
United Kingdom,1/01/1995 0:00,3.533
United Kingdom,1/01/1996 0:00,3.525
United Kingdom,1/01/1997 0:00,3.531
United Kingdom,1/01/1998 0:00,3.566
United Kingdom,1/01/1999 0:00,3.544
United Kingdom,1/01/2000 0:00,3.533
United Kingdom,1/01/2001 0:00,3.531
United Kingdom,1/01/2002 0:00,3.515
United Kingdom,1/01/2003 0:00,3.521
United Kingdom,1/01/2004 0:00,3.463
United Kingdom,1/01/2005 0:00,3.413
United Kingdom,1/01/2006 0:00,3.336
United Kingdom,1/01/2007 0:00,3.28
United Kingdom,1/01/2008 0:00,3.173
United Kingdom,1/01/2009 0:00,3.029
United Kingdom,1/01/2010 0:00,2.931
United Kingdom,1/01/2011 0:00,2.859
United States,1/01/1990 0:00,25.114
United States,1/01/1991 0:00,24.598
United States,1/01/1992 0:00,23.2
United States,1/01/1993 0:00,23.351
United States,1/01/1994 0:00,23.546
United States,1/01/1995 0:00,23.327
United States,1/01/1996 0:00,23.344
United States,1/01/1997 0:00,23.416
United States,1/01/1998 0:00,23.848
United States,1/01/1999 0:00,24.141
United States,1/01/2000 0:00,23.999
United States,1/01/2001 0:00,23.698
United States,1/01/2002 0:00,23.471
United States,1/01/2003 0:00,23.246
United States,1/01/2004 0:00,22.972
United States,1/01/2005 0:00,22.715
United States,1/01/2006 0:00,22.182
United States,1/01/2007 0:00,21.463
United States,1/01/2008 0:00,20.863
United States,1/01/2009 0:00,20.414
United States,1/01/2010 0:00,19.918
United States,1/01/2011 0:00,19.569
Uruguay,1/01/1990 0:00,0.069
Uruguay,1/01/1991 0:00,0.07
Uruguay,1/01/1992 0:00,0.069
Uruguay,1/01/1993 0:00,0.069
Uruguay,1/01/1994 0:00,0.072
Uruguay,1/01/1995 0:00,0.068
Uruguay,1/01/1996 0:00,0.07
Uruguay,1/01/1997 0:00,0.07
Uruguay,1/01/1998 0:00,0.071
Uruguay,1/01/1999 0:00,0.067
Uruguay,1/01/2000 0:00,0.063
Uruguay,1/01/2001 0:00,0.059
Uruguay,1/01/2002 0:00,0.054
Uruguay,1/01/2003 0:00,0.053
Uruguay,1/01/2004 0:00,0.054
Uruguay,1/01/2005 0:00,0.056
Uruguay,1/01/2006 0:00,0.055
Uruguay,1/01/2007 0:00,0.056
Uruguay,1/01/2008 0:00,0.058
Uruguay,1/01/2009 0:00,0.06
Uruguay,1/01/2010 0:00,0.062
Uruguay,1/01/2011 0:00,0.064
Uzbekistan,1/01/1992 0:00,0.098
Uzbekistan,1/01/1993 0:00,0.093
Uzbekistan,1/01/1994 0:00,0.086
Uzbekistan,1/01/1995 0:00,0.082
Uzbekistan,1/01/1996 0:00,0.08
Uzbekistan,1/01/1997 0:00,0.081
Uzbekistan,1/01/1998 0:00,0.083
Uzbekistan,1/01/1999 0:00,0.083
Uzbekistan,1/01/2000 0:00,0.082
Uzbekistan,1/01/2001 0:00,0.084
Uzbekistan,1/01/2002 0:00,0.085
Uzbekistan,1/01/2003 0:00,0.085
Uzbekistan,1/01/2004 0:00,0.088
Uzbekistan,1/01/2005 0:00,0.089
Uzbekistan,1/01/2006 0:00,0.091
Uzbekistan,1/01/2007 0:00,0.095
Uzbekistan,1/01/2008 0:00,0.101
Uzbekistan,1/01/2009 0:00,0.11
Uzbekistan,1/01/2010 0:00,0.114
Uzbekistan,1/01/2011 0:00,0.119
Vanuatu,1/01/1990 0:00,0.002
Vanuatu,1/01/1991 0:00,0.002
Vanuatu,1/01/1992 0:00,0.002
Vanuatu,1/01/1993 0:00,0.002
Vanuatu,1/01/1994 0:00,0.002
Vanuatu,1/01/1995 0:00,0.002
Vanuatu,1/01/1996 0:00,0.002
Vanuatu,1/01/1997 0:00,0.002
Vanuatu,1/01/1998 0:00,0.002
Vanuatu,1/01/1999 0:00,0.002
Vanuatu,1/01/2000 0:00,0.002
Vanuatu,1/01/2001 0:00,0.002
Vanuatu,1/01/2002 0:00,0.001
Vanuatu,1/01/2003 0:00,0.001
Vanuatu,1/01/2004 0:00,0.001
Vanuatu,1/01/2005 0:00,0.001
Vanuatu,1/01/2006 0:00,0.001
Vanuatu,1/01/2007 0:00,0.001
Vanuatu,1/01/2008 0:00,0.001
Vanuatu,1/01/2009 0:00,0.002
Vanuatu,1/01/2010 0:00,0.002
Vanuatu,1/01/2011 0:00,0.001
Venezuela,1/01/1990 0:00,0.577
Venezuela,1/01/1991 0:00,0.62
Venezuela,1/01/1992 0:00,0.599
Venezuela,1/01/1993 0:00,0.589
Venezuela,1/01/1994 0:00,0.557
Venezuela,1/01/1995 0:00,0.558
Venezuela,1/01/1996 0:00,0.537
Venezuela,1/01/1997 0:00,0.549
Venezuela,1/01/1998 0:00,0.537
Venezuela,1/01/1999 0:00,0.487
Venezuela,1/01/2000 0:00,0.482
Venezuela,1/01/2001 0:00,0.488
Venezuela,1/01/2002 0:00,0.433
Venezuela,1/01/2003 0:00,0.385
Venezuela,1/01/2004 0:00,0.433
Venezuela,1/01/2005 0:00,0.458
Venezuela,1/01/2006 0:00,0.479
Venezuela,1/01/2007 0:00,0.495
Venezuela,1/01/2008 0:00,0.508
Venezuela,1/01/2009 0:00,0.495
Venezuela,1/01/2010 0:00,0.464
Vietnam,1/01/1990 0:00,0.183
Vietnam,1/01/1991 0:00,0.19
Vietnam,1/01/1992 0:00,0.188
Vietnam,1/01/1993 0:00,0.199
Vietnam,1/01/1994 0:00,0.21
Vietnam,1/01/1995 0:00,0.222
Vietnam,1/01/1996 0:00,0.234
Vietnam,1/01/1997 0:00,0.243
Vietnam,1/01/1998 0:00,0.25
Vietnam,1/01/1999 0:00,0.253
Vietnam,1/01/2000 0:00,0.258
Vietnam,1/01/2001 0:00,0.27
Vietnam,1/01/2002 0:00,0.281
Vietnam,1/01/2003 0:00,0.291
Vietnam,1/01/2004 0:00,0.326
Vietnam,1/01/2005 0:00,0.336
Vietnam,1/01/2006 0:00,0.342
Vietnam,1/01/2007 0:00,0.349
Vietnam,1/01/2008 0:00,0.359
Vietnam,1/01/2009 0:00,0.381
Vietnam,1/01/2010 0:00,0.386
Vietnam,1/01/2011 0:00,0.396
Yemen,1/01/1990 0:00,0.072
Yemen,1/01/1991 0:00,0.075
Yemen,1/01/1992 0:00,0.074
Yemen,1/01/1993 0:00,0.075
Yemen,1/01/1994 0:00,0.078
Yemen,1/01/1995 0:00,0.079
Yemen,1/01/1996 0:00,0.08
Yemen,1/01/1997 0:00,0.081
Yemen,1/01/1998 0:00,0.083
Yemen,1/01/1999 0:00,0.083
Yemen,1/01/2000 0:00,0.085
Yemen,1/01/2001 0:00,0.086
Yemen,1/01/2002 0:00,0.087
Yemen,1/01/2003 0:00,0.087
Yemen,1/01/2004 0:00,0.08
Yemen,1/01/2005 0:00,0.08
Yemen,1/01/2006 0:00,0.079
Yemen,1/01/2007 0:00,0.077
Yemen,1/01/2008 0:00,0.078
Zambia,1/01/1990 0:00,0.033
Zambia,1/01/1991 0:00,0.032
Zambia,1/01/1992 0:00,0.03
Zambia,1/01/1993 0:00,0.03
Zambia,1/01/1994 0:00,0.025
Zambia,1/01/1995 0:00,0.023
Zambia,1/01/1996 0:00,0.024
Zambia,1/01/1997 0:00,0.024
Zambia,1/01/1998 0:00,0.023
Zambia,1/01/1999 0:00,0.022
Zambia,1/01/2000 0:00,0.022
Zambia,1/01/2001 0:00,0.023
Zambia,1/01/2002 0:00,0.023
Zambia,1/01/2003 0:00,0.023
Zambia,1/01/2004 0:00,0.023
Zambia,1/01/2005 0:00,0.023
Zambia,1/01/2006 0:00,0.023
Zambia,1/01/2007 0:00,0.023
Zambia,1/01/2008 0:00,0.024
Zambia,1/01/2009 0:00,0.026
Zambia,1/01/2010 0:00,0.027
Zambia,1/01/2011 0:00,0.027
Zimbabwe,1/01/2000 0:00,0.033
Zimbabwe,1/01/2001 0:00,0.032
Zimbabwe,1/01/2002 0:00,0.029
Zimbabwe,1/01/2003 0:00,0.023
Zimbabwe,1/01/2004 0:00,0.009
Zimbabwe,1/01/2005 0:00,0.013
Zimbabwe,1/01/2006 0:00,0.012
Zimbabwe,1/01/2007 0:00,0.011
Zimbabwe,1/01/2008 0:00,0.009
Zimbabwe,1/01/2009 0:00,0.01
Zimbabwe,1/01/2010 0:00,0.01
Zimbabwe,1/01/2011 0:00,0.011
