Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Germany,DEU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.77944106,31.15799561,31.4235073,31.85382049,31.88778688,38.40827276,32.5238288,31.95268217,31.81188417,31.68765322,31.33613402,30.78211654,31.15331178,31.5979146,30.42221805,30.46482628,29.23200796,27.98044791,28.24302949,31.00443782,16.10082711,14.1372932,13.62228934,13.20233124,,
Djibouti,DJI,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.37540099,25.71181631,25.29123027,24.49097129,23.03626012,23.74,23.16888046,23.54130053,23.89652385,21.83951552,23.76594149,24.23190547,25.80152672,,,
Denmark,DNK,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04479723,36.65879363,37.63104648,40.35396767,40.71214897,42.32438042,40.99027359,39.32943084,38.97568965,38.17591391,36.79339719,36.62548144,36.6387023,37.08158176,36.83113613,34.88755789,33.21980817,36.05801072,36.84115187,42.13645564,42.35050863,42.48959858,43.96765766,42.11296374,,
Dominican Republic,DOM,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.896088719,5.566493154,7.06675455,8.624081586,8.060969211,7.830793354,8.131434077,10.46067816,10.43681163,10.9575319,11.12909822,12.51525397,12.77961969,10.89621452,13.72693188,14.44098349,14.58778879,13.61576646,15.44017236,15.15189949,13.91633487,13.6299658,15.45267857,15.56004473,,
Algeria,DZA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.23995887,24.17889049,22.37338598,23.79523085,23.4536283,23.92363063,20.76374401,22.79569929,24.27050713,21.78210344,20.90253058,17.09738969,19.19007118,21.01308539,23.23975836,25.6509199,24.47053632,29.53107297,,,,
East Asia & Pacific (developing only),EAP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (all income levels),EAS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.94832402,20.16236661,,,,
Europe & Central Asia (developing only),ECA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99796461,22.34527313,23.28377845,25.58258887,24.68025046,23.4703352,26.46341056,27.05778486,23.49158455,,,,,,,,,,32.13917792,36.87994472,28.18533086,26.60305253,27.20904644,24.89570151,,
Europe & Central Asia (all income levels),ECS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.74906987,35.67234356,37.26550766,38.36504629,37.2908437,45.32048872,38.50332942,37.83836098,36.12225659,35.88943025,35.30329088,35.47830206,35.88352737,36.56523619,36.02602496,36.25483381,35.63432775,35.30290397,36.14914871,39.64424,27.96899157,26.54174478,27.21690234,26.84354252,,
