Country,Year,RealInterestRate
Swaziland,1/01/2001 0:00,4.335532772
Swaziland,1/01/2002 0:00,5.594039154
Swaziland,1/01/2003 0:00,7.8257807
Swaziland,1/01/2004 0:00,2.725561365
Swaziland,1/01/2005 0:00,7.855342746
Swaziland,1/01/2006 0:00,-5.463726569
Swaziland,1/01/2007 0:00,8.67529878
Swaziland,1/01/2008 0:00,1.387562155
Swaziland,1/01/2009 0:00,5.57333862
Swaziland,1/01/2010 0:00,15.1353004
Swaziland,1/01/2011 0:00,-20.84394104
Swaziland,1/01/2012 0:00,0.106029546
Swaziland,1/01/2013 0:00,2.275844551
Swaziland,1/01/2014 0:00,2.361215983
Sweden,1/01/1994 0:00,7.8806974
Sweden,1/01/1995 0:00,7.044005216
Sweden,1/01/1996 0:00,6.275470793
Sweden,1/01/1997 0:00,5.356676232
Sweden,1/01/1998 0:00,5.119564016
Sweden,1/01/1999 0:00,4.552402877
Sweden,1/01/2000 0:00,4.205656565
Sweden,1/01/2001 0:00,2.970709766
Sweden,1/01/2002 0:00,3.980917287
Sweden,1/01/2003 0:00,2.979496215
Sweden,1/01/2004 0:00,3.555500815
Sweden,1/01/2005 0:00,2.490302507
Switzerland,1/01/1994 0:00,4.270039103
Switzerland,1/01/1995 0:00,4.705030534
Switzerland,1/01/1996 0:00,4.754248373
Switzerland,1/01/1997 0:00,4.686996248
Switzerland,1/01/1998 0:00,4.197766208
Switzerland,1/01/1999 0:00,3.714488829
Switzerland,1/01/2000 0:00,2.891326804
Switzerland,1/01/2001 0:00,3.237320807
Switzerland,1/01/2002 0:00,4.27498652
Switzerland,1/01/2003 0:00,2.301013739
Switzerland,1/01/2004 0:00,2.798962438
Switzerland,1/01/2005 0:00,2.463672619
Switzerland,1/01/2006 0:00,1.059852154
Switzerland,1/01/2007 0:00,0.868665923
Switzerland,1/01/2008 0:00,1.396370538
Switzerland,1/01/2009 0:00,2.330407468
Switzerland,1/01/2010 0:00,2.437693854
Switzerland,1/01/2011 0:00,2.512199235
Switzerland,1/01/2012 0:00,2.908144239
Switzerland,1/01/2013 0:00,2.709464897
Switzerland,1/01/2014 0:00,3.424461634
Syria,1/01/1994 0:00,-4.069117258
Syria,1/01/1995 0:00,2.170857658
Syria,1/01/1996 0:00,-5.950622055
Syria,1/01/1997 0:00,2.819285354
Syria,1/01/1998 0:00,9.327327149
Syria,1/01/1999 0:00,1.449681013
Syria,1/01/2000 0:00,-0.638996964
Syria,1/01/2001 0:00,4.242805024
Syria,1/01/2002 0:00,10.44145842
Syria,1/01/2003 0:00,6.861551901
Syria,1/01/2004 0:00,-2.564447933
Syria,1/01/2005 0:00,-3.542518551
Syria,1/01/2006 0:00,0.195058108
Syria,1/01/2007 0:00,-1.605088743
Tajikistan,1/01/1997 0:00,6.227255099
Tajikistan,1/01/1998 0:00,-19.66571357
Tajikistan,1/01/1999 0:00,-0.215199369
Tajikistan,1/01/2000 0:00,2.382159626
Tajikistan,1/01/2001 0:00,-7.033483614
Tajikistan,1/01/2002 0:00,-3.877874723
Tajikistan,1/01/2003 0:00,-8.081490033
Tajikistan,1/01/2004 0:00,2.379277668
Tajikistan,1/01/2005 0:00,12.57275269
Tajikistan,1/01/2006 0:00,2.553605581
Tajikistan,1/01/2007 0:00,-3.361453079
Tajikistan,1/01/2008 0:00,-3.565243202
Tajikistan,1/01/2009 0:00,9.24992496
Tajikistan,1/01/2010 0:00,9.725942323
Tajikistan,1/01/2011 0:00,8.062971431
Tajikistan,1/01/2012 0:00,8.246125642
Tajikistan,1/01/2013 0:00,19.15454349
Tajikistan,1/01/2014 0:00,18.07966668
Tanzania,1/01/1994 0:00,5.96938969
Tanzania,1/01/1995 0:00,12.58957616
Tanzania,1/01/1996 0:00,12.27968756
Tanzania,1/01/1997 0:00,4.712578399
Tanzania,1/01/1998 0:00,-3.49209686
Tanzania,1/01/1999 0:00,9.904284654
Tanzania,1/01/2000 0:00,13.01958404
Tanzania,1/01/2001 0:00,14.00848892
Tanzania,1/01/2002 0:00,8.682606689
Tanzania,1/01/2003 0:00,5.594363823
Tanzania,1/01/2004 0:00,6.65094479
Tanzania,1/01/2005 0:00,-8.86648896
Tanzania,1/01/2006 0:00,-0.70329274
Tanzania,1/01/2007 0:00,9.567026618
Tanzania,1/01/2008 0:00,-0.824844663
Tanzania,1/01/2009 0:00,5.278558774
Tanzania,1/01/2010 0:00,4.850988572
Tanzania,1/01/2011 0:00,3.061980634
Tanzania,1/01/2012 0:00,4.260831525
Tanzania,1/01/2013 0:00,7.579044999
Tanzania,1/01/2014 0:00,11.07268203
Thailand,1/01/1994 0:00,5.945566264
Thailand,1/01/1995 0:00,7.102161245
Thailand,1/01/1996 0:00,8.931950566
Thailand,1/01/1997 0:00,8.834355124
Thailand,1/01/1998 0:00,5.878862236
Thailand,1/01/1999 0:00,11.86204195
Thailand,1/01/2000 0:00,6.417134593
Thailand,1/01/2001 0:00,5.231960468
Thailand,1/01/2002 0:00,5.098437635
Thailand,1/01/2003 0:00,3.7083408
Thailand,1/01/2004 0:00,1.864295993
Thailand,1/01/2005 0:00,0.666248059
Thailand,1/01/2006 0:00,2.140630612
Thailand,1/01/2007 0:00,4.466207249
Thailand,1/01/2008 0:00,1.814727322
Thailand,1/01/2009 0:00,5.756718432
Thailand,1/01/2010 0:00,1.780065137
Thailand,1/01/2011 0:00,3.053829541
Thailand,1/01/2012 0:00,5.132783344
Thailand,1/01/2013 0:00,5.232673486
Thailand,1/01/2014 0:00,5.741957611
Timor-Leste,1/01/2003 0:00,11.69052178
Timor-Leste,1/01/2004 0:00,12.88700719
Timor-Leste,1/01/2005 0:00,17.62167919
Timor-Leste,1/01/2006 0:00,16.53517161
Timor-Leste,1/01/2007 0:00,6.197543544
Timor-Leste,1/01/2008 0:00,4.043932525
Timor-Leste,1/01/2009 0:00,6.53970544
Timor-Leste,1/01/2010 0:00,6.348503297
Timor-Leste,1/01/2011 0:00,-0.178423536
Timor-Leste,1/01/2012 0:00,4.871713098
Timor-Leste,1/01/2013 0:00,13.41062067
Timor-Leste,1/01/2014 0:00,12.41861935
Tonga,1/01/1994 0:00,-13.22013525
Tonga,1/01/1995 0:00,13.8644632
Tonga,1/01/1996 0:00,5.567545114
Tonga,1/01/1997 0:00,12.01816818
Tonga,1/01/1998 0:00,8.811962423
Tonga,1/01/1999 0:00,4.622680247
Tonga,1/01/2000 0:00,8.011514735
Tonga,1/01/2001 0:00,7.860654123
Tonga,1/01/2002 0:00,2.397994373
Tonga,1/01/2003 0:00,1.839351244
Tonga,1/01/2004 0:00,7.604014738
Tonga,1/01/2005 0:00,4.823335943
Tonga,1/01/2006 0:00,-4.552238235
Tonga,1/01/2007 0:00,5.736919451
Tonga,1/01/2008 0:00,3.026265026
Tonga,1/01/2009 0:00,14.88647841
Tonga,1/01/2010 0:00,7.746347281
Tonga,1/01/2011 0:00,4.979186592
Tonga,1/01/2012 0:00,7.343423097
Tonga,1/01/2013 0:00,9.288059912
Tonga,1/01/2014 0:00,6.514893385
Trinidad and Tobago,1/01/1994 0:00,0.457696797
Trinidad and Tobago,1/01/1995 0:00,10.71420577
Trinidad and Tobago,1/01/1996 0:00,13.58847551
Trinidad and Tobago,1/01/1997 0:00,19.75313194
Trinidad and Tobago,1/01/1998 0:00,19.54467824
Trinidad and Tobago,1/01/1999 0:00,12.21336037
Trinidad and Tobago,1/01/2000 0:00,4.618268425
Trinidad and Tobago,1/01/2001 0:00,12.52303646
Trinidad and Tobago,1/01/2002 0:00,18.63894713
Trinidad and Tobago,1/01/2003 0:00,0.622884434
Trinidad and Tobago,1/01/2004 0:00,0.393896997
Trinidad and Tobago,1/01/2005 0:00,-3.721258157
Trinidad and Tobago,1/01/2006 0:00,9.031101824
Trinidad and Tobago,1/01/2007 0:00,-0.888836883
Trinidad and Tobago,1/01/2008 0:00,-9.173448272
Trinidad and Tobago,1/01/2009 0:00,54.68100818
Trinidad and Tobago,1/01/2010 0:00,-1.274866504
Trinidad and Tobago,1/01/2011 0:00,-7.431489922
Trinidad and Tobago,1/01/2012 0:00,8.078346205
Trinidad and Tobago,1/01/2013 0:00,-1.569144341
Trinidad and Tobago,1/01/2014 0:00,2.845176433
Uganda,1/01/1995 0:00,9.861413109
Uganda,1/01/1996 0:00,15.03424725
Uganda,1/01/1997 0:00,17.72687057
Uganda,1/01/1998 0:00,11.10068608
Uganda,1/01/1999 0:00,21.68683165
Uganda,1/01/2000 0:00,10.62161427
Uganda,1/01/2001 0:00,17.33449568
Uganda,1/01/2002 0:00,22.99559284
Uganda,1/01/2003 0:00,10.32903873
Uganda,1/01/2004 0:00,4.339243937
Uganda,1/01/2005 0:00,21.76555229
Uganda,1/01/2006 0:00,15.90900435
Uganda,1/01/2007 0:00,10.98058255
Uganda,1/01/2008 0:00,13.2429703
Uganda,1/01/2009 0:00,-7.895775968
Uganda,1/01/2010 0:00,6.501774106
Uganda,1/01/2011 0:00,16.21633362
Uganda,1/01/2012 0:00,4.489287509
Uganda,1/01/2013 0:00,18.35066293
Uganda,1/01/2014 0:00,18.7942239
Ukraine,1/01/1994 0:00,-66.74928866
Ukraine,1/01/1995 0:00,-56.82517671
Ukraine,1/01/1996 0:00,8.268449582
Ukraine,1/01/1997 0:00,26.29107539
Ukraine,1/01/1998 0:00,37.928651
Ukraine,1/01/1999 0:00,21.62683798
Ukraine,1/01/2000 0:00,14.95540054
Ukraine,1/01/2001 0:00,20.31046873
Ukraine,1/01/2002 0:00,19.2420681
Ukraine,1/01/2003 0:00,8.939415009
Ukraine,1/01/2004 0:00,1.950031384
Ukraine,1/01/2005 0:00,-6.726593187
Ukraine,1/01/2006 0:00,0.253237752
Ukraine,1/01/2007 0:00,-7.212425995
Ukraine,1/01/2008 0:00,-8.625505026
Ukraine,1/01/2009 0:00,6.889069848
Ukraine,1/01/2010 0:00,1.861945505
Ukraine,1/01/2011 0:00,1.576054562
Ukraine,1/01/2012 0:00,9.788593445
Ukraine,1/01/2013 0:00,11.83028854
Ukraine,1/01/2014 0:00,2.603367571
United Kingdom,1/01/1994 0:00,4.192472567
United Kingdom,1/01/1995 0:00,6.368930029
United Kingdom,1/01/1996 0:00,1.865777547
United Kingdom,1/01/1997 0:00,4.148805747
United Kingdom,1/01/1998 0:00,5.523886409
United Kingdom,1/01/1999 0:00,4.191808224
United Kingdom,1/01/2000 0:00,3.568165156
United Kingdom,1/01/2001 0:00,4.027790759
United Kingdom,1/01/2002 0:00,1.45466066
United Kingdom,1/01/2003 0:00,0.939834878
United Kingdom,1/01/2004 0:00,1.436740964
United Kingdom,1/01/2005 0:00,1.68297469
United Kingdom,1/01/2006 0:00,1.603997778
United Kingdom,1/01/2007 0:00,2.574535317
United Kingdom,1/01/2008 0:00,1.764719688
United Kingdom,1/01/2009 0:00,-1.375897334
United Kingdom,1/01/2010 0:00,-2.532556408
United Kingdom,1/01/2011 0:00,-1.563418231
United Kingdom,1/01/2012 0:00,-1.107699076
United Kingdom,1/01/2013 0:00,-1.456129255
United Kingdom,1/01/2014 0:00,-1.186293701
United States,1/01/1994 0:00,4.905798548
United States,1/01/1995 0:00,6.605716143
United States,1/01/1996 0:00,6.329727347
United States,1/01/1997 0:00,6.616914292
United States,1/01/1998 0:00,7.190871093
United States,1/01/1999 0:00,6.366418092
United States,1/01/2000 0:00,6.803009695
United States,1/01/2001 0:00,4.539319194
United States,1/01/2002 0:00,3.092403166
United States,1/01/2003 0:00,2.08683115
United States,1/01/2004 0:00,1.547720834
United States,1/01/2005 0:00,2.878895959
United States,1/01/2006 0:00,4.739619623
United States,1/01/2007 0:00,5.248970835
United States,1/01/2008 0:00,3.065749495
United States,1/01/2009 0:00,2.471793576
United States,1/01/2010 0:00,2.004172652
United States,1/01/2011 0:00,1.161394072
United States,1/01/2012 0:00,1.429118922
United States,1/01/2013 0:00,1.734107002
United States,1/01/2014 0:00,1.765222688
Uruguay,1/01/1994 0:00,36.21661468
Uruguay,1/01/1995 0:00,36.87110203
Uruguay,1/01/1996 0:00,47.06251052
Uruguay,1/01/1997 0:00,31.14081718
Uruguay,1/01/1998 0:00,37.37846327
Uruguay,1/01/1999 0:00,43.80581263
Uruguay,1/01/2000 0:00,41.06516642
Uruguay,1/01/2001 0:00,41.71555541
Uruguay,1/01/2002 0:00,93.91507814
Uruguay,1/01/2003 0:00,36.38129895
Uruguay,1/01/2004 0:00,12.32827871
Uruguay,1/01/2005 0:00,12.84458555
Uruguay,1/01/2006 0:00,2.550076113
Uruguay,1/01/2007 0:00,-0.43664832
Uruguay,1/01/2008 0:00,4.095474224
Uruguay,1/01/2009 0:00,6.995333863
Uruguay,1/01/2010 0:00,5.165714029
Uruguay,1/01/2011 0:00,0.708327217
Uruguay,1/01/2012 0:00,1.982966815
Uruguay,1/01/2013 0:00,4.672765943
Uruguay,1/01/2014 0:00,5.453947184
Vanuatu,1/01/1994 0:00,13.34087654
Vanuatu,1/01/1995 0:00,8.638450563
Vanuatu,1/01/1996 0:00,8.251315518
Vanuatu,1/01/1997 0:00,7.09662058
Vanuatu,1/01/1998 0:00,2.589964759
Vanuatu,1/01/1999 0:00,7.001217719
Vanuatu,1/01/2000 0:00,7.50560848
Vanuatu,1/01/2001 0:00,4.907291985
Vanuatu,1/01/2002 0:00,4.500296285
Vanuatu,1/01/2003 0:00,5.07157678
Vanuatu,1/01/2004 0:00,5.372201934
Vanuatu,1/01/2005 0:00,7.015168256
Vanuatu,1/01/2006 0:00,4.211939564
Vanuatu,1/01/2007 0:00,2.550918769
Vanuatu,1/01/2008 0:00,-1.89259698
Vanuatu,1/01/2009 0:00,3.116697714
Vanuatu,1/01/2010 0:00,2.809124949
Vanuatu,1/01/2011 0:00,2.328907139
Vanuatu,1/01/2012 0:00,5.613064796
Vanuatu,1/01/2013 0:00,2.282238158
Vanuatu,1/01/2014 0:00,2.628197389
Venezuela,1/01/1994 0:00,-5.055957949
Venezuela,1/01/1995 0:00,-7.917595471
Venezuela,1/01/1996 0:00,-35.31445743
Venezuela,1/01/1997 0:00,-10.64519029
Venezuela,1/01/1998 0:00,23.09878633
Venezuela,1/01/1999 0:00,4.701637098
Venezuela,1/01/2000 0:00,-3.28587533
Venezuela,1/01/2001 0:00,13.38442313
Venezuela,1/01/2002 0:00,2.672189947
Venezuela,1/01/2003 0:00,-7.218669896
Venezuela,1/01/2004 0:00,-11.53910259
Venezuela,1/01/2005 0:00,-9.872293159
Venezuela,1/01/2006 0:00,-2.058999173
Venezuela,1/01/2007 0:00,1.434655432
Venezuela,1/01/2008 0:00,-5.964211406
Venezuela,1/01/2009 0:00,11.18564461
Venezuela,1/01/2010 0:00,-18.90855875
Venezuela,1/01/2011 0:00,-8.583113847
Venezuela,1/01/2012 0:00,2.034527031
Venezuela,1/01/2013 0:00,-14.47032296
Vietnam,1/01/1996 0:00,10.49086478
Vietnam,1/01/1997 0:00,7.335317272
Vietnam,1/01/1998 0:00,5.110481687
Vietnam,1/01/1999 0:00,6.587525884
Vietnam,1/01/2000 0:00,-0.935987892
Vietnam,1/01/2001 0:00,6.567109833
Vietnam,1/01/2002 0:00,3.925469924
Vietnam,1/01/2003 0:00,2.424537286
Vietnam,1/01/2004 0:00,0.448570687
Vietnam,1/01/2005 0:00,1.667582352
Vietnam,1/01/2006 0:00,2.401517261
Vietnam,1/01/2007 0:00,1.413637869
Vietnam,1/01/2008 0:00,-5.616335289
Vietnam,1/01/2009 0:00,3.627938694
Vietnam,1/01/2010 0:00,0.946596857
Vietnam,1/01/2011 0:00,-3.551743869
Vietnam,1/01/2012 0:00,2.294928962
Vietnam,1/01/2013 0:00,5.35841613
Vietnam,1/01/2014 0:00,4.825874155
Zambia,1/01/1994 0:00,-5.634470074
Zambia,1/01/1995 0:00,11.42491372
Zambia,1/01/1996 0:00,23.67048579
Zambia,1/01/1997 0:00,16.97663006
Zambia,1/01/1998 0:00,12.73930841
Zambia,1/01/1999 0:00,19.15879548
Zambia,1/01/2000 0:00,4.664767996
Zambia,1/01/2001 0:00,16.67746354
Zambia,1/01/2002 0:00,21.61562443
Zambia,1/01/2003 0:00,19.52534135
Zambia,1/01/2004 0:00,9.196933663
Zambia,1/01/2005 0:00,9.909363778
Zambia,1/01/2006 0:00,7.517674803
Zambia,1/01/2007 0:00,5.239336287
Zambia,1/01/2008 0:00,7.612910072
Zambia,1/01/2009 0:00,15.63422281
Zambia,1/01/2010 0:00,6.112656966
Zambia,1/01/2011 0:00,6.500196044
Zambia,1/01/2012 0:00,7.56014662
Zambia,1/01/2013 0:00,3.667867287
Zambia,1/01/2014 0:00,2.777915952
Zimbabwe,1/01/1994 0:00,40.32753449
Zimbabwe,1/01/1995 0:00,30.75851913
Zimbabwe,1/01/1996 0:00,23.16825818
Zimbabwe,1/01/1997 0:00,36.47587273
Zimbabwe,1/01/1998 0:00,94.72680366
Zimbabwe,1/01/1999 0:00,43.86669581
Zimbabwe,1/01/2000 0:00,67.15874376
Zimbabwe,1/01/2001 0:00,38.20172543
Zimbabwe,1/01/2002 0:00,32.87435187
Zimbabwe,1/01/2003 0:00,81.33212689
Zimbabwe,1/01/2004 0:00,252.1153222
Zimbabwe,1/01/2005 0:00,219.2751107
Zimbabwe,1/01/2006 0:00,508.740767
Zimbabwe,1/01/2007 0:00,572.9363135
